2018-06-16 07:47:04 : INFO _internal.py =>  * Restarting with stat
2018-06-16 07:47:05 : WARNING _internal.py =>  * Debugger is active!
2018-06-16 07:47:05 : INFO _internal.py =>  * Debugger PIN: 475-809-491
2018-06-16 07:47:06 : INFO _internal.py =>  * Running on http://127.0.0.1:8082/ (Press CTRL+C to quit)
2018-06-16 08:23:15 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:23:15] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 08:23:16 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:23:16] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:23:29 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:23:29] "GET /register HTTP/1.1" 200 -
2018-06-16 08:23:30 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:23:30] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:23:30 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:23:30] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:23:30 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:23:30] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 08:23:30 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:23:30] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:23:30 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:23:30] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 08:23:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:23:31] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:24:16 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:24:16] "GET /register HTTP/1.1" 200 -
2018-06-16 08:24:16 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:24:16] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:24:16 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:24:16] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:24:16 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:24:16] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:24:16 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:24:16] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 08:24:17 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:24:17] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:26:33 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:26:33] "GET /register HTTP/1.1" 200 -
2018-06-16 08:26:33 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:26:33] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:26:33 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:26:33] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:26:33 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:26:33] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:26:34 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:26:34] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 08:26:35 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:26:35] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:27:41 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:27:41] "GET /register HTTP/1.1" 200 -
2018-06-16 08:27:41 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:27:41] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:27:41 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:27:41] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:27:41 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:27:41] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:27:42 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:27:42] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 08:27:43 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:27:43] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:28:22 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:28:22] "GET /register HTTP/1.1" 200 -
2018-06-16 08:28:22 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:28:22] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:28:22 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:28:22] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:28:23 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:28:23] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:28:23 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:28:23] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 08:28:24 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:28:24] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:28:45 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:28:45] "GET /register HTTP/1.1" 200 -
2018-06-16 08:28:46 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:28:46] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:28:46 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:28:46] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:28:46 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:28:46] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:28:47 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:28:47] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:29:26 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:29:26] "GET /register HTTP/1.1" 200 -
2018-06-16 08:29:26 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:29:26] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:29:27 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:29:27] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:29:27 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:29:27] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:29:28 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:29:28] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:32:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:32:56] "GET /register HTTP/1.1" 200 -
2018-06-16 08:32:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:32:56] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:32:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:32:56] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:32:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:32:56] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:32:58 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:32:58] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:37:59 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:37:59] "GET /register HTTP/1.1" 200 -
2018-06-16 08:38:00 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:38:00] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:38:00 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:38:00] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:38:00 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:38:00] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:38:01 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:38:01] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:42:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:42:37] "GET /register HTTP/1.1" 200 -
2018-06-16 08:42:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:42:37] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:42:38 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:42:38] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:42:38 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:42:38] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:42:39 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:42:39] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:42:58 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:42:58] "GET /register HTTP/1.1" 200 -
2018-06-16 08:42:58 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:42:58] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:42:58 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:42:58] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:42:58 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:42:58] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:43:00 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:43:00] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:43:08 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:43:08] "GET /register HTTP/1.1" 200 -
2018-06-16 08:43:08 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:43:08] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:43:08 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:43:08] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:43:08 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:43:08] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:43:09 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:43:09] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:43:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:43:37] "GET /register HTTP/1.1" 200 -
2018-06-16 08:43:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:43:37] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:43:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:43:37] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:43:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:43:37] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:43:39 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:43:39] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:44:36 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:44:36] "GET /register HTTP/1.1" 200 -
2018-06-16 08:44:36 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:44:36] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:44:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:44:37] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:44:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:44:37] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 08:44:37 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:44:37] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:44:38 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:44:38] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:44:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:44:56] "GET /register HTTP/1.1" 200 -
2018-06-16 08:44:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:44:57] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:44:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:44:57] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:44:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:44:57] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 08:44:58 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:44:58] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:44:58 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:44:58] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 08:44:58 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:44:58] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:45:29 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:45:29] "GET /register HTTP/1.1" 200 -
2018-06-16 08:45:29 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:45:29] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:45:29 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:45:29] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:45:29 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:45:29] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 08:45:30 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:45:30] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:45:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:45:31] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:45:52 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:45:52] "GET /register HTTP/1.1" 200 -
2018-06-16 08:45:52 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:45:52] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:45:52 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:45:52] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:45:52 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:45:52] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 08:45:53 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:45:53] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:45:54 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:45:54] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:46:34 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:46:34] "GET /register HTTP/1.1" 200 -
2018-06-16 08:46:34 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:46:34] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:46:34 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:46:34] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:46:34 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:46:34] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 08:46:36 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:46:36] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:46:36 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:46:36] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 08:46:36 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:46:36] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:47:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:47:31] "GET /register HTTP/1.1" 200 -
2018-06-16 08:47:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:47:31] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:47:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:47:31] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:47:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:47:31] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 08:47:31 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:47:31] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:47:32 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:47:32] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 08:47:32 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:47:32] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:49:09 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:49:09] "GET /register HTTP/1.1" 200 -
2018-06-16 08:49:09 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:49:09] "GET /static/css/style.css HTTP/1.1" 200 -
2018-06-16 08:49:09 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:49:09] "GET /static/js/register.js HTTP/1.1" 200 -
2018-06-16 08:49:09 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:49:09] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 08:49:09 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:49:09] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:49:10 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:49:10] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 08:49:10 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:49:10] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:58:35 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:58:35] "GET /login HTTP/1.1" 200 -
2018-06-16 08:58:35 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:58:35] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 08:58:35 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:58:35] "GET /static/js/login.js HTTP/1.1" 304 -
2018-06-16 08:58:35 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:58:35] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 304 -
2018-06-16 08:58:58 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:58:58] "GET /login HTTP/1.1" 200 -
2018-06-16 08:58:59 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:58:59] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 08:58:59 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:58:59] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 08:58:59 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:58:59] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-16 08:58:59 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:58:59] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:59:00 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:59:00] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:59:34 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:59:34] "GET /login HTTP/1.1" 200 -
2018-06-16 08:59:34 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:59:34] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 08:59:34 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:59:34] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 08:59:34 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:59:34] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-16 08:59:35 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:59:35] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:59:35 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:59:35] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 08:59:49 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:59:49] "GET /login HTTP/1.1" 200 -
2018-06-16 08:59:49 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:59:49] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 08:59:49 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:59:49] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 08:59:49 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:59:49] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-16 08:59:49 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:59:49] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 08:59:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:59:50] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 08:59:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:59:50] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 08:59:59 : INFO db_util.py => <_mysql.connection open to 'localhost' at 59925d0>
2018-06-16 08:59:59 : INFO db_util.py => Connection Established
2018-06-16 08:59:59 : DEBUG db_access.py => Query to check if user exists:->select * from users where username='ankur'
2018-06-16 08:59:59 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 08:59:59] "GET /is_user_registered?username=ankur HTTP/1.1" 200 -
2018-06-16 09:03:35 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:03:35] "GET /register HTTP/1.1" 200 -
2018-06-16 09:03:36 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:03:36] "GET /static/css/register.css HTTP/1.1" 200 -
2018-06-16 09:04:11 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:04:11] "GET /login HTTP/1.1" 200 -
2018-06-16 09:04:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:04:56] "GET /login HTTP/1.1" 200 -
2018-06-16 09:04:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:04:56] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 09:04:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:04:56] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 09:04:56 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:04:56] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-16 09:04:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:04:57] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 09:04:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:04:57] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 09:04:57 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:04:57] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 09:04:58 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:04:58] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 09:05:22 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:05:22] "GET /login HTTP/1.1" 200 -
2018-06-16 09:05:22 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:05:22] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 09:05:22 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:05:22] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 09:05:22 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:05:22] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-16 09:05:23 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:05:23] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 09:05:23 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:05:23] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 09:05:23 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:05:23] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 09:05:23 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:05:23] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 09:07:05 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:05] "GET /login HTTP/1.1" 200 -
2018-06-16 09:07:05 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:05] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 09:07:05 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:05] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 09:07:05 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:05] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-16 09:07:06 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:06] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 09:07:06 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:06] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 09:07:06 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:06] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 09:07:07 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:07] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 09:07:49 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:49] "GET /login HTTP/1.1" 200 -
2018-06-16 09:07:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:50] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 09:07:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:50] "GET /static/images/logo.png HTTP/1.1" 200 -
2018-06-16 09:07:50 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:50] "GET /static/images/ajax-loader-1.gif HTTP/1.1" 200 -
2018-06-16 09:07:51 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:51] "GET /static/js/login.js HTTP/1.1" 200 -
2018-06-16 09:07:51 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:51] "GET /static/js/lib/jquery.min.js HTTP/1.1" 200 -
2018-06-16 09:07:51 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:51] "GET /static/images/background.jpg HTTP/1.1" 200 -
2018-06-16 09:07:52 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:07:52] "GET /favicon.ico HTTP/1.1" 404 -
2018-06-16 09:09:36 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:09:36] "GET /login HTTP/1.1" 200 -
2018-06-16 09:09:36 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:09:36] "GET /static/css/login.css HTTP/1.1" 200 -
2018-06-16 09:09:36 : INFO _internal.py => 127.0.0.1 - - [16/Jun/2018 09:09:36] "GET /static/images/logo.png HTTP/1.1" 200 -
